Text,Star,NEW_COLUMN
Nice,5,0
Byd,1,0
Very good,5,1
My app has simply refused to update. I press the update button and it does nothing . So I guess injyst disable and use a different browser? Very sad because I live Chrome. But I've been unable to update for the past 4 devices.. what gives? Please help. Thanks,1,2
"234,💎🙏😥",3,0
.. .,1,0
Hgu,4,0
Good,5,1
Great app,4,0
Update not install please help,5,2
"The grouping feature was done terribly, I miss the old layout of swiping through my tabs easily instead of having to be ultra cautious so as to not accidental close one",2,0
"Please put in settings for tab selections, better previous tabs than open new tab in groups like this",5,0
Good 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍God bless you 🙏❤you,5,1
Excellent,5,0
Essential service to many people!,5,0
My l know to remember to back and minds it allegedly is fruad from Chrome a delay.,1,0
Bhut bdinya app,5,0
Very good app,4,1
Good,5,1
Good,5,1
Pintu meena good Bowers,5,1
Best,4,0
Chrome is the greatest browser to me from then to date.,5,0
Good,5,1
V good 👍👍👍👍👍👍👍,5,1
"Update is terrible!! Didn't like how tabs worked before, now it really sucks!!!",1,2
Thanks . V.good,5,1
Love chrome it fast and easy,5,0
H n,2,0
Can't update…,1,2
Cool,5,0
On vok.h..,5,0
Hot,1,0
Nice website app,4,0
Good,5,1
good,4,1
Nice,5,0
There is some problem in my chrome app it doesn't take updated Please fix it,4,2
Good,5,1
Very effective & useful,4,0
Very nice,4,0
Good and Satisfied,5,1
Ii,5,0
good app,5,1
Super,5,0
Dog six,5,0
It can not work properly in my handset .....and didn't get update properly 🥺🥺😒😒,2,2
Worst app,1,0
Ok,5,0
Easy and helping,5,0
The new update sucks,1,2
Naice,4,0
"Please make up your mind on how you want tabs to be displayed. This is the third time it has changed recently, from the normal tab style to some big preview group tab style to a list now with no visual display on which tabs are which. It's confusing and I don't appreciate it changing every time I want to browse.",3,0
Not updating,1,2
Good,2,1
New update,5,2
Best h,5,0
Good,5,1
Very good,5,1
Gwapa ko,2,0
Delete multiple accounts,2,0
Good,5,1
It's NYC Nd mind blowing application,5,0
Not too good,3,1
Nice 👍😊 thank you,4,0
Good,5,1
Anybody use this app,5,0
Can't Update,1,2
Best,5,0
Good,4,1
Lite mode should improved,5,0
Very baad,1,0
A,5,0
Song viobe geta nita mop,5,0
It keeps telling me I have an update but will not update no matter how many times I try and it is messing with my phone. Please fix this.,1,2
Nice,4,0
Can't play,1,0
Will not load a single web page. I even uninstalled the latest update and it STILL isn't loading anything.,1,2
Absolutely nothing loads. I lost everything I was searching for and had saved. It force quits whenever I open it. I tried uninstalling the update and restarting and it's still garbage.,1,2
In need of connection network please help,2,0
Nc browser,4,0
Faltu,1,0
Ktm,5,0
Is a Best apps,5,0
Nic,5,0
I gave 2 star rating becauae it is not very good,2,1
Good,5,1
Good,5,1
Ok,5,0
What the hell is wrong with this chrome I am trying to update the app but everytime I push the update button it simply stops and again start showing update tab. What the hell man this is really frustrating,2,2
Like it,5,0
Very bad,1,0
Good,5,1
Osam,5,0
Garden,1,0
"Update: More decline in usability factor. Group tabs should be option & not mandatory. It doesn't work well on phones. Broken. Swipe gone from news feed. I see a response from Google stating removing swipe ""improves control"" for us....NOT!!!!... Takes longer with same end results. AWFUL!!!!! MINUS 5 STARS. Seems every update makes user interface worse. Also the removing swipe right to remove items from feed, etc.",1,2
Really fantastik browser for web search engne.,4,0
Nice,3,0
Ok I guess,3,0
Super,4,0
Good experience,5,1
Awesome,5,0
Good,5,1
Ok,5,0
Not working,1,0
This is a very good browser...,5,1
"Why is this app not updating and due to lack of updates, I am unable to use it in a good way, so I am still unsatisfied ..",1,2
Will not update,1,2
excellent,5,0
Goood,5,0
"Ever since the newest update, NOTHING will open. All I get is a black screen when I try to use Google. BEYOND ANNOYING!",1,2
Very powi app,5,0
Not updated my phone,1,2
Tab setting are very bad...,1,0
Better,5,0
good,5,1
No plugin support or no developer mode,1,0
It's fully got personal stuff in full secure,5,0
Not up to date,4,0
Good,4,1
Xxx XXN Majuto,5,0
why the chrome can't update???,2,2
Google ROMEO OSKAR CHARLIE KILO SIERRA!,5,0
The update won't download to install despite several attempts with phone rebooting between attempts.,1,2
Wrost app,1,0
Good,2,1
👌,1,0
google Chrome,5,0
Bahut achha,5,0
January,5,0
GOOD,3,1
Nice,5,0
It's not updating,5,2
Good,3,1
Super,4,0
Always frozen... I've clear app cache and data about 20 times but search something in the address bar it is still frozen...,1,0
Bad,1,0
New update introduces the tab grouping. This is a good idea that could not possibly have been executed in a more frustrating fashion. You have to go through the chrome://flags/#enable-tab-grid-layout to edit the setting even to fix this broken mess of a feature rollout. Looking for a different browser. Incredible.,1,2
Good work and extra enjoy,5,1
Good,5,1
Good downloader app ❤️,4,1
Good,5,1
Shakil,5,0
Poor,1,0
Rahman Abbas Khan 503@gmail,5,0
Best,5,0
Nice App,4,0
Great app,5,0
🙂🙂🙂,2,0
Hey Hoffman. That's sounds rude not sure maybe it was a mistake. That's how you responded to my review. I finally got it to update.,3,2
ओ व्,5,0
"Good, but sometime apps stop by itself Need improvement...",5,1
Doesn't install update in poco m2 pro,1,2
Good,3,1
aal best,3,0
Chrome+++,5,0
"Nevermind my issue was not fixed with recent update; still reloads last page after starting a new search. The change to the tabs section is what's preventing 5, stars, like grouped tabs, are people gonna open like 6 groups of 10 tabs each with a different category? I just wish I could switch that back it's just useless and annoying but looks like I gotta switch browsers instead 🤷 opera here I come least there I don't have to see celebrity gossip labeled as ""news""",1,2
Good,5,1
Good,5,1
I don't think i'm coming back. You've all had an entire year to fix all these bugs that others and myself have been pointing out and what do we get? It's our device.,1,0
Good,5,1
Aa,5,0
Takes forever,5,0
Bakwas,5,0
World most wrost browser,1,0
Slow speed,1,0
It helps me do my research,5,0
Good,2,1
not working my google.1week ago it was working suddenly its not and its not updating i am trying lots lots of time but its not working at all,1,2
Good,3,1
Fuak you,1,0
Won't update on my note 10+ 5g,1,2
Good browser and most fast from other browser I like Google chrome,5,1
😍,5,0
p p,5,0
Thank you,5,0
I'm unable to update the app from 4 months now,1,2
Vala oi karaf nayyy,5,0
Cant update to new version 😔,1,2
I am not able to update this app don't know what's the problem so that I gave it 2 star,2,2
I hate these notifications of girls send me voice. I don't want notifications,3,0
Im very upset with the Salt lake city postal service witch ever one tends 2830 west 700south salt lake city 84111 i had bought a money order at 711 and sent it to Mesa county Treasurer .340.00 they never got it this ws back in 03/02/2020,1,0
very well,5,0
My phones no sure,1,0
Xnxx siter,4,0
Good,3,1
🔥,5,0
do not like the open tab listing. too small. removed update because of it.,1,2
Does not work. It's a joke and a waste of time,1,0
Great Platform..,5,0
Excellent...,5,0
Good,5,1
If your chrome does not load press and hold on the app and then go to app info and force close it this usually works on Android,5,0
Unable to upload something,1,0
Good,3,1
😜😜😜😜😛😛😛🙍🙍🙍,5,0
"Worst browser ..My new update of Chrome is not downloades ,It always showed failed",4,2
Not working my google chrome still last 2to3 day what is the problem with my account,5,0
Google Chrome update nahi ho raha hai,1,2
Exelent,4,0
Good App,5,1
Didn't work properly.,1,0
Why this not app update?,4,2
It's ok,4,0
OO.k,5,0
"Privacy is a must between users. Google seems to not understand that; You keep tracking my location when using search, even if i have the ""Location"" settings disabled on my phone, you track me using the I.P address of my connection. I do NOT wish to be constantly tracked by you. Worst of all: There is NOT an option to disable that in the settings tab. The bookmarks management is terrible, at least one should be able to copy the links of selected bookmarks to the clipboard. Not recommended.",2,0
I want to update Google Chrome:fast and secure,5,2
Ludo Star,5,0
Unable to Update,1,2
Good,5,1
you should Improve writing and mic function!,3,0
Will,1,0
ok,5,0
Nice,5,0
Good web browser,5,1
Nice 🙂🙂🙂🙂,5,0
Super,5,0
Good,5,1
Way too many stupid notifications Chrome sucks,1,0
OK,5,0
"xx,",2,0
S h o,5,0
Excellent results.,5,0
Supper,5,0
After new update. Chrome become alot slower.,1,2
Went from amazing to garbage. After the last update it will no longer refresh or load any relevant news. Just a few repetitive junk news articles. Please fix this garbage update.,1,2
Works very well but it lags when I use incognito mode,4,0
Best update,2,2
"Get rid of the tabs! Looks like the people at Google who design the GUI for the Chrome browser have never heard the saying, ""If it ain't broke don't fix it."" I was just fine with a list of tabs to flip through like it used to be up till a few days ago. I don't need mini views of each open page to remind me what I've been doing - I'm not an idiot - and I definitely don't need a piece of my screen real estate taken over to show me what tabs belong to the group. This is a ""feature"" no one needs.",1,0
